PATH,VALUE,LABEL
Results[].Vulnerabilities[].Overview,A Unix account has a guessable password.,DESCRIPTION
Results[].Vulnerabilities[].Overview,"An account on a router, firewall, or other network device has a default, null, blank, or missing password.",DESCRIPTION
artifacts[].issues[].description,"Micah Software Full Armor Network Configurator and Zero Administration allow local users with physical access to bypass the desktop protection by (1) using <CTRL><ALT><DEL> and kill the process using the task manager, (2) booting the system from a separate disk, or (3) interrupting certain processes that execute while the system is booting.",DESCRIPTION
cves[].summary,"Compaq/Microcom 6000 Access Integrator does not cause a session timeout after prompting for a username or password, which allows remote attackers to cause a denial of service by connecting to the integrator without providing a username or password.",DESCRIPTION
cves[].summary,"Compaq/Microcom 6000 Access Integrator does not disconnect a client after a certain number of failed login attempts, which allows remote attackers to guess usernames or passwords via a brute force attack.",DESCRIPTION
Results[].Vulnerabilities[].Overview,"Buffer overflow in NIS+, in Sun's rpc.nisd program.",DESCRIPTION
data[].summary,Sun's ftpd daemon can be subjected to a denial of service.,DESCRIPTION
Results[].Vulnerabilities[].Description,Sambar Server 4.1 beta allows remote attackers to obtain sensitive information about the server via an HTTP request for the dumpenv.pl script.,DESCRIPTION
cves[].summary,"Macromedia Dreamweaver uses weak encryption to store FTP passwords, which could allow local users to easily decrypt the passwords of other users.",DESCRIPTION
cves[].summary,(1) acledit and (2) aclput in AIX 4.3 allow local users to create or modify files via a symlink attack.,DESCRIPTION
artifacts[].issues[].description,"Cheyenne InocuLAN Anti-Virus Server in Inoculan 4.0 before Service Pack 2 creates an update directory with ""EVERYONE FULL CONTROL"" permissions, which allows local users to cause Inoculan's antivirus update feature to install a Trojan horse dll.",DESCRIPTION
Results[].Vulnerabilities[].Description,"SSH 1.2.25, 1.2.23, and other versions, when used in in CBC (Cipher Block Chaining) or CFB (Cipher Feedback 64 bits) modes, allows remote attackers to insert arbitrary data into an existing stream between an SSH client and server by using a known plaintext attack and computing a valid CRC-32 checksum for the packet, aka the ""SSH insertion attack.""",DESCRIPTION
artifacts[].issues[].description,FreeBSD allows local users to conduct a denial of service by creating a hard link from a device special file to a file on an NFS file system.,DESCRIPTION
data[].summary,"Bug in AMD K6 processor on Linux 2.0.x and 2.1.x kernels allows local users to cause a denial of service (crash) via a particular sequence of instructions, possibly related to accessing addresses outside of segments.",DESCRIPTION
Results[].Vulnerabilities[].Overview,The textcounter.pl by Matt Wright allows remote attackers to execute arbitrary commands via shell metacharacters.,DESCRIPTION
advisories.data.overview,Information from SSL-encrypted sessions via PKCS #1.,DESCRIPTION
advisories.data.overview,"COPS 1.04 allows local users to overwrite or create arbitrary files via a symlink attack on temporary files in (1) res_diff, (2) ca.src, and (3) mail.chk.",DESCRIPTION
cves[].summary,rex.satan in SATAN 1.1.1 allows local users to overwrite arbitrary files via a symlink attack on the /tmp/rex.$$ file.,DESCRIPTION
data[].summary,"Tiger 2.2.3 allows local users to overwrite arbitrary files via a symlink attack on various temporary files in Tiger's default working directory, as defined by the WORKDIR variable.",DESCRIPTION
Results[].Vulnerabilities[].Overview,"NIS finger allows an attacker to conduct a denial of service via a large number of finger requests, resulting in a large number of NIS queries.",DESCRIPTION
Results[].Vulnerabilities[].Description,"Microsoft SQL Server 6.5 uses weak encryption for the password for the SQLExecutiveCmdExec account and stores it in an accessible portion of the registry, which could allow local users to gain privileges by reading and decrypting the CmdExecAccount value.",DESCRIPTION
cves[].summary,"Livingston Portmaster routers running ComOS use the same initial sequence number (ISN) for TCP connections, which allows remote attackers to conduct spoofing and hijack TCP sessions.",DESCRIPTION
Results[].Vulnerabilities[].Description,"Linux 2.0.34 does not properly prevent users from sending SIGIO signals to arbitrary processes, which allows local users to cause a denial of service by sending SIGIO to processes that do not catch it.",DESCRIPTION
advisories.data.overview,disk_bandwidth on SGI IRIX 6.4 S2MP for Origin/Onyx2 allows local users to gain root access using relative pathnames.,DESCRIPTION
artifacts[].issues[].description,ioconfig on SGI IRIX 6.4 S2MP for Origin/Onyx2 allows local users to gain root access using relative pathnames.,DESCRIPTION
data[].summary,Denial of service in WinGate proxy through a buffer overflow in POP3.,DESCRIPTION
Results[].Vulnerabilities[].Overview,StarTech (1) POP3 proxy server and (2) telnet server allows remote attackers to cause a denial of service via a long USER command.,DESCRIPTION
artifacts[].issues[].description,"The at program in IRIX 6.2 and NetBSD 1.3.2 and earlier allows local users to read portions of arbitrary files by submitting the file to at with the -f argument, which generates error messages that at sends to the user via e-mail.",DESCRIPTION
advisories.data.overview,"Buffer overflow in the lex routines of nslookup for AIX 4.3 may allow attackers to cause a core dump and possibly execute arbitrary code via ""long input strings.""",DESCRIPTION
Results[].Vulnerabilities[].Description,ePerl 2.2.12 allows remote attackers to read arbitrary files and possibly execute certain commands by specifying a full pathname of the target file as an argument to bar.phtml.,DESCRIPTION
data[].summary,"Ray Chan WWW Authorization Gateway 0.1 CGI program allows remote attackers to execute arbitrary commands via shell metacharacters in the ""user"" parameter.",DESCRIPTION
cves[].summary,Buffer overflow in SLmail 3.x allows attackers to execute commands using a large FROM line.,DESCRIPTION
advisories.data.overview,Buffer overflow in libsocks5 library of Socks 5 (socks5) 1.0r5 allows local users to gain privileges via long environmental variables.,DESCRIPTION
Results[].Vulnerabilities[].Overview,"KMail in KDE 1.0 provides a PGP passphrase as a command line argument to other programs, which could allow local users to obtain the passphrase and compromise the PGP keys of other users by viewing the arguments via programs that list process information, such as ps.",DESCRIPTION
cves[].description,"login in Slackware Linux 3.2 through 3.5 does not properly check for an error when the /etc/group file is missing, which prevents it from dropping privileges, causing it to assign root privileges to any local user who logs on to the server.",DESCRIPTION
Results[].Vulnerabilities[].Description,Buffer overflow in POP servers based on BSD/Qualcomm's qpopper allows remote attackers to gain root access using a long PASS command.,DESCRIPTION
Results[].Vulnerabilities[].Description,libnsl in Solaris allowed an attacker to perform a denial of service of rpcbind.,DESCRIPTION
data[].summary,cmdtool in OpenWindows 3.0 and XView 3.0 in SunOS 4.1.4 and earlier allows attackers with physical access to the system to display unechoed characters (such as those from password prompts) via the L2/AGAIN key.,DESCRIPTION
Results[].Vulnerabilities[].Description,HP JetAdmin D.01.09 on Solaris allows local users to change the permissions of arbitrary files via a symlink attack on the /tmp/jetadmin.log file.,DESCRIPTION
data[].summary,"By design, the ""established"" command on the Cisco PIX firewall allows connections from one host to arbitrary ports of a target host if an alternative conduit has already been allowed, which can cause administrators to configure less restrictive access controls than intended if they do not understand this functionality.",DESCRIPTION
cves[].description,Solaris SUNWadmap can be exploited to obtain root access.,DESCRIPTION
Results[].Vulnerabilities[].Description,Buffer overflow in CSM Proxy 4.1 allows remote attackers to cause a denial of service (crash) via a long string to the FTP port.,DESCRIPTION
cves[].description,"Power management (Powermanagement) on Solaris 2.4 through 2.6 does not start the xlock process until after the sys-suspend has completed, which allows an attacker with physical access to input characters to the last active application from the keyboard for a short period after the system is restoring, which could lead to increased privileges.",DESCRIPTION
Results[].Vulnerabilities[].Description,Vulnerability in loginout in Digital OpenVMS 7.1 and earlier allows unauthorized access when external authentication is enabled.,DESCRIPTION
advisories.data.overview,Arbitrary command execution via IMAP buffer overflow in authenticate command.,DESCRIPTION
Results[].Vulnerabilities[].Overview,"Vintra SMTP MailServer allows remote attackers to cause a denial of service via a malformed ""EXPN *@"" command.",DESCRIPTION
advisories.data.overview,"NBase switches NH2012, NH2012R, NH2015, and NH2048 have a back door password that cannot be disabled, which allows remote attackers to modify the switch's configuration.",DESCRIPTION
artifacts[].issues[].description,"NBase switches NH208 and NH215 run a TFTP server which allows remote attackers to send software updates to modify the switch or cause a denial of service (crash) by guessing the target filenames, which have default names.",DESCRIPTION
artifacts[].issues[].description,Buffer overflow in ping CGI program in Xylogics Annex terminal service allows remote attackers to cause a denial of service via a long query parameter.,DESCRIPTION
